ingredient_name,drug_concept_id,drug_concept_name,concept_class_id,vocabulary_id,dose_form
nifedipine,40825544,Nifedipine 20 MG Oral Tablet [Nife Wolff] Box of 100,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41217565,Nifedipine 20 MG Oral Tablet [Nifical] Box of 50,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41186201,Nifedipine 60 MG Oral Tablet [Adalat] Box of 42,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40998733,Nifedipine 20 MG Oral Tablet [Corinfar],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,41289969,Nifedipine 60 MG Oral Tablet [Aprical] Box of 50 by Shire,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41123675,Nifedipine 10 MG Oral Tablet [Corotrend] Box of 100,Branded Drug Box,RxNorm Extension,Oral Tablet
labetalol,43141035,Labetalol 200 MG Delayed Release Oral Tablet [Trandate],Branded Drug,RxNorm Extension,Delayed Release Oral Tablet
labetalol,41250093,Labetalol 200 MG Delayed Release Oral Tablet [Trandate] Box of 25,Branded Drug Box,RxNorm Extension,Delayed Release Oral Tablet
nifedipine,21152992,Nifedipine 20 MG Extended Release Oral Capsule [Coracten SR] by DE,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,21152989,Nifedipine Extended Release Oral Tablet [Fortipine LA],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
nifedipine,43729182,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin-ratiopharm] by Ratiopharm,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40904944,Nifedipine 20 MG Extended Release Oral Capsule [Nife-Ct] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,21162874,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipress MR] by Actavis,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41071571,Nifedipine 20 MG Extended Release Oral Tablet [Adalat] Box of 50 by Bayer,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40915453,Nifedipine 60 MG Extended Release Oral Tablet Box of 50 by Ratiopharm,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40821494,Nifedipine 20 MG Extended Release Oral Capsule [Aprical] Box of 1000,Branded Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,36963831,nifedipine 20 MG Extended Release Oral Tablet [Coroday MR] Box of 56 by Viatris Healthcare,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41310674,Nifedipine 20 MG Extended Release Oral Tablet [Nifsigma] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41217568,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin Verla] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40873991,Nifedipine 40 MG Extended Release Oral Tablet [Cordicant] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21153036,Nifedipine 60 MG Extended Release Oral Tablet [Adalat LA] by Sigma-Tau,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35887751,nifedipine 30 MG Extended Release Oral Tablet Box of 28 by Morningside,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35157676,Nifedipine 10 MG Extended Release Oral Tablet [Herlat],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41248603,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin Al] Box of 98,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21162879,Nifedipine 4 MG/ML Oral Suspension,Clinical Drug,RxNorm Extension,Oral Suspension
nifedipine,41386638,30 ML Nifedipine 0.667 MG/ML Oral Solution [Corinfar] Box of 10 by TEVA,Marketed Product,RxNorm Extension,Oral Solution
nifedipine,40967386,Nifedipine 20 MG Extended Release Oral Tablet [Adalate],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41217562,Nifedipine 20 MG Extended Release Oral Tablet [Pidilat] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41040261,Nifedipine 60 MG Extended Release Oral Tablet [Aprical] Box of 100 by Amdipharm,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41310687,Nifedipine 20 MG Extended Release Oral Tablet [Jutadilat] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35145763,Nifedipine Oral Capsule [Casanmil],Branded Drug Form,RxNorm Extension,Oral Capsule
nifedipine,41279348,Nifedipine 10 MG Oral Capsule [Aprical] Box of 500,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41084668,Nifedipine 20 MG Oral Capsule Box of 30,Clinical Drug Box,RxNorm Extension,Oral Capsule
nifedipine,21064637,Nifedipine 60 MG Extended Release Oral Tablet [Neozipine XL] by Kent,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21064630,Nifedipine 30 MG Extended Release Oral Tablet by Ennogen,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,36419775,Nifedipine 50 MG Extended Release Oral Tablet Box of 50,Clinical Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40853280,Nifedipine 10 MG Oral Capsule [Nifecor] Box of 100 by Betapharm,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,21172601,Nifedipine 20 MG Extended Release Oral Tablet [Nifopress MR] by TEVA,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21153001,Nifedipine 20 MG Extended Release Oral Tablet [Slofedipine] Box of 56,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41102945,Nifedipine 10 MG Extended Release Oral Tablet [Dignokonstant] Box of 100 by Daiichi Sankyo,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40874033,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin Verla] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41248582,Nifedipine 5 MG Oral Capsule [Nife Wolff],Branded Drug,RxNorm Extension,Oral Capsule
nifedipine,41029725,Nifedipine 10 MG Oral Capsule [Nife Puren] Box of 20,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41279379,Nifedipine 20 MG Oral Tablet [Nife] Box of 30,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41040275,Nifedipine 5 MG Oral Capsule [Pidilat] Box of 250 by Mylan,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,40824406,Nifedipine 10 MG Oral Capsule [Aprical] Box of 30 by Shire,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41389358,30 ML Nifedipine 0.667 MG/ML Oral Solution [Pidilat] Box of 1,Quant Branded Box,RxNorm Extension,Oral Solution
nifedipine,40915448,Nifedipine 40 MG Oral Tablet [Duranifin] Box of 50 by Mylan,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40831762,Nifedipine Oral Tablet [Jutadilat],Branded Drug Form,RxNorm Extension,Oral Tablet
nifedipine,40977821,Nifedipine 20 MG Oral Tablet [Nife 1a Pharma] Box of 30 by 1 A,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,2064027,nifedipine Oral Tablet [NIPIDINE],Branded Drug Form,RxNorm Extension,Oral Tablet
nifedipine,41321256,Nifedipine 60 MG Oral Tablet [Aprical] Box of 30 by Medice,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40904950,Nifedipine 20 MG Oral Tablet [Nifedipin Verla] Box of 30,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41049947,Nifedipine Oral Tablet [Nifedipin Abz],Branded Drug Form,RxNorm Extension,Oral Tablet
nifedipine,41155173,Nifedipine 20 MG Oral Tablet [Nife Isis] Box of 30,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,36119637,nifedipine Extended Release Oral Tablet [Dexipress],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21113695,Nifedipine 20 MG Extended Release Oral Tablet Box of 56 by AM Distributions,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35160061,Nifedipine Extended Release Oral Tablet [Kisalart L],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41248570,Nifedipine 10 MG Oral Capsule [Nife-Ct] Box of 50,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41217553,Nifedipine 30 MG Extended Release Oral Tablet [Nifehexal] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35745407,Nifedipine Extended Release Oral Capsule [Angiopine],Branded Drug Form,RxNorm Extension,Extended Release Oral Capsule
nifedipine,41197010,Nifedipine 20 MG Extended Release Oral Capsule [Nife Puren] Box of 50 by Puren,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,21064621,Nifedipine 20 MG Extended Release Oral Tablet Box of 56 by Icarus,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35747321,Nifedipine 10 MG Extended Release Oral Capsule by Alliance,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,43585200,Nifedipine 20 MG Extended Release Oral Capsule [Nifedipin-ratiopharm] by Ratiopharm,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,40987687,Nifedipine Extended Release Oral Capsule [Am Nifedipin],Branded Drug Form,RxNorm Extension,Extended Release Oral Capsule
nifedipine,40928325,Nifedipine 20 MG Extended Release Oral Capsule Box of 50,Clinical Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,40725318,Nifedipine 30 MG Extended Release Oral Tablet [Adalat LA] Box of 28 by Necessity Supplies,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40725302,Nifedipine 20 MG Extended Release Oral Tablet [Adalat LA] by Necessity Supplies,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40725299,Nifedipine 20 MG Extended Release Oral Tablet [Adalat LA] Box of 28 by Necessity Supplies,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41321254,Nifedipine 40 MG Extended Release Oral Tablet [Corinfar] Box of 50 by TEVA,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41134361,Nifedipine 5 MG Oral Capsule [Corotrend] Box of 50 by Novartis,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41123670,Nifedipine 10 MG Oral Capsule [Leka],Branded Drug,RxNorm Extension,Oral Capsule
nifedipine,41060930,Nifedipine 20 MG Oral Capsule [Nifehexal] Box of 20,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,40998701,Nifedipine 10 MG Oral Capsule [Cordicant] Box of 50,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,21123315,Nifedipine 30 MG Extended Release Oral Tablet [Adanif XL] Box of 28,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40842804,Nifedipine 5 MG Oral Capsule [Nifedipin Stada] Box of 100,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,35831262,nifedipine 40 MG Extended Release Oral Tablet by Zensei,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35152006,Nifedipine 20 MG Extended Release Oral Tablet [Kisalart L],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21133192,Nifedipine 0.44 MG/ML Oral Suspension,Clinical Drug,RxNorm Extension,Oral Suspension
nifedipine,41310685,Nifedipine 20 MG Extended Release Oral Tablet [Nife Abz] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
labetalol,43266987,Labetalol 200 MG Oral Tablet [Presolol] Box of 100,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41155117,Nifedipine 40 MG Extended Release Oral Tablet [Dignokonstant] Box of 20,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41217522,Nifedipine 10 MG Extended Release Oral Tablet [Dignokonstant] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41299658,Nifedipine Oral Capsule [Nife-Ct],Branded Drug Form,RxNorm Extension,Oral Capsule
nifedipine,41279382,Nifedipine 20 MG Oral Capsule [Nife Isis] Box of 100,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,40873998,Nifedipine 10 MG Extended Release Oral Tablet [Nifedipin Basics] Box of 20,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,36066811,nifedipine 5 MG Oral Capsule Box of 90 by Alliance,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,40831761,Nifedipine Extended Release Oral Tablet [Mtw Nifedipin],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
nifedipine,43675573,Nifedipine Extended Release Oral Tablet [Nifedipin Atid],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41155139,Nifedipine 10 MG Oral Capsule [Jutadilat],Branded Drug,RxNorm Extension,Oral Capsule
nifedipine,40884509,Nifedipine 10 MG Oral Capsule [Adalat] Box of 100 by Eurim-Pharm,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,21074571,Nifedipine 30 MG Extended Release Oral Tablet [Adalat LA] Box of 28 by Sigma-Tau,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21143137,Nifedipine 60 MG Extended Release Oral Tablet Box of 28,Clinical Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,44182208,Nifedipine 5 MG Oral Capsule [Corinfar] Box of 100 by TEVA,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41310660,Nifedipine 5 MG Oral Capsule [Aprical] Box of 100,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41248581,Nifedipine 5 MG Oral Capsule [Nifeclair] Box of 20,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41102960,Nifedipine 5 MG Oral Capsule [Nifedipin Al] Box of 30 by Aliud,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41009188,Nifedipine 20 MG Oral Capsule Box of 100 by Ratiopharm,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,40936216,Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 3,Branded Drug Box,RxNorm Extension,Oral Solution
nifedipine,40977796,Nifedipine 10 MG Oral Capsule [Duranifin] Box of 50 by Mylan,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41248555,Nifedipine 40 MG Oral Tablet [Nife Wolff],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,41165600,Nifedipine 10 MG Oral Tablet Box of 30 by Acis,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41134370,Nifedipine 20 MG Oral Tablet [Nifical] Box of 50 by Sanofi,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41134353,Nifedipine 10 MG Oral Tablet [Nifedipin Stada] Box of 50 by Stada,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41134336,Nifedipine 40 MG Oral Tablet [Nifedipin Sandoz] Box of 50 by Novartis,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41134365,Nifedipine 30 MG Oral Tablet Box of 50 by Ratiopharm,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41248574,Nifedipine 20 MG/ML Oral Solution [Duranifin],Branded Drug,RxNorm Extension,Oral Solution
nifedipine,41009162,Nifedipine 10 MG Oral Tablet [Nifical] Box of 50 by Sanofi,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41385666,30 ML Nifedipine 20 MG/ML Oral Solution [Corinfar],Quant Branded Drug,RxNorm Extension,Oral Solution
nifedipine,40904961,Nifedipine 20 MG Oral Tablet [Mtw Nifedipin] Box of 100,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41279371,Nifedipine 20 MG Oral Tablet [Nifelat] Box of 100,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41248554,Nifedipine 40 MG Oral Tablet [Nifecor],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,41290010,Nifedipine 20 MG Oral Tablet [Adalat] Box of 50 by Alpha Med,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41102942,Nifedipine 10 MG Oral Tablet [Nifedipin Stada] Box of 20 by Stada,Marketed Product,RxNorm Extension,Oral Tablet
labetalol,21046497,Labetalol 50 MG Oral Tablet [Trandate] Box of 56 by Focus,Marketed Product,RxNorm Extension,Oral Tablet
labetalol,40991426,Labetalol 400 MG Oral Tablet Box of 25,Clinical Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41258872,Nifedipine 10 MG Oral Tablet [Dignokonstant] Box of 100 by Daiichi Sankyo,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41084665,Nifedipine 50 MG Oral Tablet Box of 250,Clinical Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41165621,Nifedipine 30 MG Oral Tablet Box of 30 by Ratiopharm,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40884514,Nifedipine 10 MG Oral Tablet [Corinfar] Box of 50 by TEVA,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41321275,Nifedipine 5 MG Oral Capsule [Nifedipin Stada] Box of 50 by Stada,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41248589,Nifedipine 0.667 MG/ML Oral Solution [Corinfar] Box of 1,Branded Drug Box,RxNorm Extension,Oral Solution
nifedipine,35764010,Nifedipine 10 MG Extended Release Oral Capsule Box of 100 by Ivax,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,35145439,Nifedipine 20 MG Extended Release Oral Tablet [Herlat],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,36066815,nifedipine 5 MG Oral Capsule by CST,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41279331,Nifedipine 60 MG Extended Release Oral Tablet [Adalat] Box of 98,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41165630,Nifedipine 20 MG Extended Release Oral Tablet [Nife Isis] Box of 100 by Puren,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40998717,Nifedipine 30 MG Extended Release Oral Tablet [Nifedipin Basics] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41279365,Nifedipine 20 MG Extended Release Oral Capsule [Tp Mtk] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,40725296,Nifedipine 20 MG Extended Release Oral Tablet [Adalat] Box of 60 by Sigma,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41060904,Nifedipine 20 MG Extended Release Oral Capsule [Nifedipin Sandoz] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,43819232,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin Pb] by Docpharm,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41321292,Nifedipine 20 MG Extended Release Oral Tablet [Nife Wolff] Box of 100 by Wolff Bielefeld,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41123655,Nifedipine 60 MG Extended Release Oral Tablet [Nifehexal] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,36783395,Nifedipine Extended Release Oral Tablet [Hypan],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35133343,Nifedipine 10 MG Extended Release Oral Tablet [Nifelantern],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41123686,Nifedipine 5 MG Oral Capsule [Aprical],Branded Drug,RxNorm Extension,Oral Capsule
nifedipine,41092469,Nifedipine 10 MG Oral Capsule [Jedipin] Box of 50,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,40904951,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin Verla] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35143847,Nifedipine Extended Release Oral Tablet [Herlat],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
